Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-05-30 00:00:00-04:00,405.70382508686356,407.4503180615097,400.4556684992161,405.2935667037964,1763249.3333333333,0.0,0.0
2017-05-31 00:00:00-04:00,403.0760236830149,408.30144962410986,402.6736376555353,404.8961938222249,2559326.6666666665,0.0,0.0
2017-06-01 00:00:00-04:00,407.35970031230516,411.2327297278966,403.57784263758026,411.2180817921956,2149425.5,0.0,0.0
2017-06-02 00:00:00-04:00,410.24495004423494,416.4731387643489,407.9186013419882,414.00775686899823,2909988.3333333335,0.0,0.0
2017-06-05 00:00:00-04:00,413.6661464650744,418.81321342057146,413.2815684162606,416.58072153727215,2090650.0,0.0,0.0
2017-06-06 00:00:00-04:00,415.68748142519826,418.28803316535044,413.90021107064285,414.89094829559326,2237039.6666666665,0.015,0.0
2017-06-07 00:00:00-04:00,415.39167429383537,421.96443194219205,414.85726357193056,421.47145144144696,3179681.5,0.0,0.0
2017-06-08 00:00:00-04:00,422.67201627732237,427.96253619841065,418.4739401986745,424.3371299107869,2220377.0,0.0,0.0
2017-06-09 00:00:00-04:00,423.4535421103146,426.46247453957193,420.4787304519807,421.09432379404706,2030479.5,0.0,0.0
2017-06-12 00:00:00-04:00,420.8799520781049,424.6941868652286,420.57126207017404,424.53431065877277,2267829.1666666665,0.0,0.0
2017-06-13 00:00:00-04:00,426.4062527927893,431.5848314637057,425.1142592170504,430.8706633249919,2638541.6666666665,0.0,0.0
2017-06-14 00:00:00-04:00,429.16953059419205,436.7537781645037,428.8898541974085,435.53335030873615,3577442.5,0.0,0.0
2017-06-15 00:00:00-04:00,432.6746942445829,434.20695193231654,428.21553944443536,432.28172969818115,2630694.3333333335,0.0,0.0
2017-06-16 00:00:00-04:00,431.01756676969813,433.53220077857026,428.4674580809073,432.8854703903198,2524443.5,0.0,0.0
2017-06-19 00:00:00-04:00,429.9019722371977,437.0847324493064,429.7535593331664,436.8727388381958,2650789.8333333335,0.0,0.0
2017-06-20 00:00:00-04:00,439.37212415395703,443.10583509397816,436.03865407624653,438.7558937072754,4066681.6666666665,0.0,0.0
2017-06-21 00:00:00-04:00,438.7568513043985,444.54615159955614,437.18975913648416,440.5196631749471,2393863.5,0.0,0.0
2017-06-22 00:00:00-04:00,441.47093466961564,442.565135371414,433.7360261053147,434.16530736287433,1973338.3333333333,0.0,0.0
2017-06-23 00:00:00-04:00,435.85880595161,437.0197305043407,429.8332884738301,430.0079571406047,3262438.6666666665,0.0,0.0
2017-06-26 00:00:00-04:00,430.0717176674884,434.954070813184,429.9614560283181,433.08381334940594,1611657.3333333333,0.0,0.0
2017-06-27 00:00:00-04:00,432.7193202004474,434.60149356365815,430.7130089899426,431.29188505808514,3110311.6666666665,0.0,0.0
2017-06-28 00:00:00-04:00,432.1721230766506,436.1945073316519,431.39927929966916,433.6488567988078,3237441.6666666665,0.0,0.0
2017-06-29 00:00:00-04:00,433.31502922289064,433.35970795751746,410.73317618501665,415.810240427653,3645817.6666666665,0.0,0.0
2017-06-30 00:00:00-04:00,413.9888532865364,430.9018886039787,411.89835365207904,427.97807057698566,2612556.0,0.0,0.0
2017-07-03 00:00:00-04:00,428.4859473628824,433.1369124548443,425.64079949348485,427.78231143951416,1094983.3333333333,0.0,0.0
2017-07-05 00:00:00-04:00,425.6347145454569,431.77531631987296,424.70740269154953,429.83977762858075,2712452.5,0.0,0.0
2017-07-06 00:00:00-04:00,428.4553471930412,435.1919412070293,426.63443870552834,433.9875542322795,3674278.5,0.0,0.0
2017-07-07 00:00:00-04:00,434.07400926294594,447.0912940544985,434.0493848046153,442.9275312423706,4072921.8333333335,0.0,0.0
2017-07-10 00:00:00-04:00,439.0423037336647,448.7549827152454,438.93353004316424,448.2724672953288,5279026.0,0.0,0.0
2017-07-11 00:00:00-04:00,447.00217214506125,450.46477407566437,441.5768700859772,445.8711242675781,3781268.3333333335,0.006345833333333333,0.0
2017-07-12 00:00:00-04:00,446.9176078842766,449.3414970167687,442.1858526448603,447.3713970184326,2645566.8333333335,0.013333333333333334,0.0
2017-07-13 00:00:00-04:00,448.06670264019084,449.59078350875893,445.92163672731004,447.64974371592206,2413731.8333333335,0.0,0.0
2017-07-14 00:00:00-04:00,447.6071292506324,450.46419713201203,447.2643175780945,448.48021602630615,1991163.5,0.0,0.0
2017-07-17 00:00:00-04:00,448.29473003344555,450.9388255457293,446.367780602174,449.36638418833417,2163233.5,0.0,0.0
2017-07-18 00:00:00-04:00,448.8387664298636,448.91217503353596,436.5047751077613,440.1158838272095,2413750.1666666665,0.0,0.0
2017-07-19 00:00:00-04:00,442.71834451495107,446.49612428318665,438.76369547747134,440.2317123413086,2473007.3333333335,0.0,0.0
2017-07-20 00:00:00-04:00,441.794108372159,441.8075314461878,429.5333155209335,434.19975185394287,1777456.5,0.0,0.0
2017-07-21 00:00:00-04:00,448.14222591039805,470.19370316638106,443.2366912904681,467.7805407842,2362261.5,0.0,0.0
2017-07-24 00:00:00-04:00,468.4575637233459,473.0995999443146,463.261064477392,470.4325917561849,1959362.3333333333,0.0,0.0
2017-07-25 00:00:00-04:00,471.71320803943337,475.5197071869679,470.3750900105238,472.15295759836835,2880406.0,0.0,0.0
2017-07-26 00:00:00-04:00,474.98260761183764,477.43390194814583,469.3475117170422,472.7074553171794,2307616.6666666665,0.0,0.0
2017-07-27 00:00:00-04:00,472.9891912177982,473.9576278834739,462.52156950957743,466.80712509155273,2180147.5,0.0,0.0
2017-07-28 00:00:00-04:00,465.18141334700954,466.8472307980565,459.8155791214999,463.52460130055744,2190300.1666666665,0.0,0.0
2017-07-31 00:00:00-04:00,465.4394027181954,467.0329862217204,456.51274373675346,461.02995014190674,1988340.0,0.0,0.0
2017-08-01 00:00:00-04:00,461.34577215568265,468.4312127003836,460.3490780402066,467.42728996276855,2126600.6666666665,0.004166666666666667,0.0
2017-08-02 00:00:00-04:00,467.2013695730643,474.0161624619038,465.8818398617137,472.485063234965,2276758.1666666665,0.0,0.0
2017-08-03 00:00:00-04:00,466.34351765899913,477.4804540887753,466.1417975161092,477.33635393778485,2332000.5,0.0,0.0
2017-08-04 00:00:00-04:00,477.39144887326165,480.7923020549313,472.40286489799087,472.706130027771,1898031.1666666667,0.0,0.0
2017-08-07 00:00:00-04:00,473.18538827995195,477.1186328868952,469.53302533937796,476.0336898167928,1665895.1666666667,0.016666666666666666,0.0
2017-08-08 00:00:00-04:00,476.25773193873346,482.69977954110885,473.2969604010279,482.30343278249103,1945035.5,0.0,0.0
2017-08-09 00:00:00-04:00,479.9298806076411,484.9232152222255,479.2825909183182,483.50425306955975,1811342.8333333333,0.0,0.0
2017-08-10 00:00:00-04:00,482.30551429329154,484.0763554607202,470.01686448719283,470.39721870422363,1978356.1666666667,0.0,0.0
2017-08-11 00:00:00-04:00,469.83762633903115,477.7403524231699,467.54892085736657,477.1549113591512,1334657.1666666667,0.0,0.0
2017-08-14 00:00:00-04:00,478.34843068393064,487.9369515061448,478.28033478343474,483.5891523361206,1671540.0,0.0,0.0
2017-08-15 00:00:00-04:00,483.4122764250892,486.4386946403815,479.8041633443434,482.58950742085773,1490601.0,0.0,0.0
2017-08-16 00:00:00-04:00,482.3980248258208,486.96021000614365,480.333550015667,486.9125169118245,1989885.8333333333,0.0,0.0
2017-08-17 00:00:00-04:00,485.51163864212236,489.49752603885327,483.1909769890583,484.50369962056476,1856274.5,0.0,0.0
2017-08-18 00:00:00-04:00,482.27902423505685,486.20285084762094,472.83206982553725,473.1100387573242,2012531.8333333333,0.0,0.0
2017-08-21 00:00:00-04:00,471.8708397292963,477.70705062433194,469.27965553213625,476.43456236521405,1723883.0,0.0,0.0
2017-08-22 00:00:00-04:00,478.00107103070377,481.2781572432278,475.0701679736424,477.7023293177287,2584580.5,0.0,0.0
2017-08-23 00:00:00-04:00,476.163575900136,478.49000593608815,472.86137784075225,474.1938861211141,2551615.0,0.0,0.0
2017-08-24 00:00:00-04:00,474.8556413710223,475.33652593657513,470.9408279756094,472.5762367248535,1893265.1666666667,0.0,0.0
2017-08-25 00:00:00-04:00,473.6765915727214,477.8222009944991,473.0647031738965,474.7542740503947,1953254.3333333333,0.0,0.0
2017-08-28 00:00:00-04:00,475.44474277350787,476.1670135238341,469.36131364327724,470.49167251586914,2111167.8333333335,0.0,0.0
2017-08-29 00:00:00-04:00,469.34477971950855,471.8655645563399,459.67840939333627,466.26740137736004,2101473.1666666665,0.0,0.0
2017-08-30 00:00:00-04:00,465.3900645466979,471.7534536852229,465.30767089115176,468.7546485265096,2011223.0,0.0,0.0
2017-08-31 00:00:00-04:00,469.9814498788776,479.51672421266784,466.9277533449645,479.4625406265259,2230397.1666666665,0.0,0.0
2017-09-01 00:00:00-04:00,478.58792206404956,481.75977847395376,476.39940937946466,477.4115854899089,1409003.8333333333,0.0,0.0
2017-09-05 00:00:00-04:00,476.9794478058997,477.2825661625997,471.2052548309833,476.5298096338908,2037888.6666666667,0.0,0.0
2017-09-06 00:00:00-04:00,477.69996691634327,479.0925696123781,473.32351821202593,476.34957154591876,2618693.5,0.0,0.0
2017-09-07 00:00:00-04:00,477.24538791289314,478.9515024710444,474.82249640728463,477.7130517959595,2260357.1666666665,0.0,0.0
2017-09-08 00:00:00-04:00,475.6790724036093,485.06652258821873,475.4717237118748,484.5111672083537,2002517.0,0.0,0.0
2017-09-11 00:00:00-04:00,487.51391380968516,496.5875126722546,484.9323183332431,496.1297305425008,2698358.3333333335,0.0,0.0
2017-09-12 00:00:00-04:00,497.16152400818856,500.51173517135777,489.3383154699927,493.24060980478924,2190492.8333333335,0.0,0.0
2017-09-13 00:00:00-04:00,492.94394654729876,494.3622759631739,484.4507307155416,491.50366433461505,3961782.8333333335,0.0,0.0
2017-09-14 00:00:00-04:00,488.87168073781413,492.21856251992773,480.2157046712698,489.29899406433105,2670310.1666666665,0.0,0.0
2017-09-15 00:00:00-04:00,489.28509947769135,494.4458675288792,484.2342166174194,484.55029042561847,3636597.3333333335,0.0,0.0
2017-09-18 00:00:00-04:00,491.26059370744906,492.98550803910433,487.66643884766563,492.1666266123454,2553117.1666666665,0.015,0.0
2017-09-19 00:00:00-04:00,493.9135890945483,501.1066992124776,492.00895330254053,499.1143166224162,2909180.1666666665,0.0,0.0
2017-09-20 00:00:00-04:00,500.87494989140305,503.68466837319835,489.7963216345229,491.84689299265546,2790268.8333333335,0.0,0.0
2017-09-21 00:00:00-04:00,492.6742003793159,497.45436221128904,490.6017799447797,494.0215021769206,1785961.3333333333,0.0,0.0
2017-09-22 00:00:00-04:00,494.28517605920234,499.6355345559644,493.59393319037054,498.8768841425578,2799134.0,0.0,0.0
2017-09-25 00:00:00-04:00,498.55987823773916,500.39720744926177,493.2743439718485,494.74838066101074,2237424.5,0.0,0.0
2017-09-26 00:00:00-04:00,495.61899609703966,501.6297633941931,495.48031663140586,500.7262233098348,2087313.5,0.0,0.0
2017-09-27 00:00:00-04:00,502.3834781213922,505.47129350101795,497.2215150553936,500.48929532368976,2875047.8333333335,0.0,0.0
2017-09-28 00:00:00-04:00,500.9338120137586,507.9579012457903,499.85388983268854,505.99715995788574,3822705.5,0.0,0.0
2017-09-29 00:00:00-04:00,503.8730403893334,509.88947065133385,501.8788951695394,503.57541624705,5408547.166666667,0.0,0.0
2017-10-02 00:00:00-04:00,504.8843136049832,505.3718289017186,498.89431169867294,500.5389420191447,3508694.0,0.0,0.0
2017-10-03 00:00:00-04:00,504.52878435737057,512.593532781186,501.9892747682704,510.71197509765625,4573442.0,0.0,0.0
2017-10-04 00:00:00-04:00,511.6495179578394,520.4130557078364,507.7497600121658,519.0640494028727,2915448.0,0.0,0.0
2017-10-05 00:00:00-04:00,516.5294828391351,517.8221331994736,504.6526292264357,508.09908962249756,2643677.5,0.0,0.0
2017-10-06 00:00:00-04:00,507.5904043577139,514.2893335866663,503.6331714634817,510.6217619578044,2534335.5,0.0,0.0
2017-10-09 00:00:00-04:00,511.0573320000122,514.8083251589577,508.092555929771,510.5373868942261,1951306.5,0.0,0.0
2017-10-10 00:00:00-04:00,512.1585992400867,513.9218551010264,505.6882936439368,513.154167175293,2100930.3333333335,0.0,0.0
2017-10-11 00:00:00-04:00,513.3364932857938,516.4136663577432,511.82629990809323,516.3776003519694,2015180.6666666667,0.0,0.0
2017-10-12 00:00:00-04:00,518.1089613278457,524.1524727837804,514.3831744622709,517.0832328796387,1990006.5,0.013333333333333334,0.0
2017-10-13 00:00:00-04:00,519.3070220593274,520.2494705733172,516.6008685737062,518.9464604059855,1643592.6666666667,0.0,0.0
2017-10-16 00:00:00-04:00,519.8330640878295,521.8311849525244,518.592339872846,519.958568572998,1456921.3333333333,0.0,0.0
2017-10-17 00:00:00-04:00,520.9833852083478,524.2525441719025,511.9281688291401,512.9719409942627,1950888.6666666667,0.0,0.0
2017-10-18 00:00:00-04:00,513.183350210105,515.936449907079,509.8473740108193,512.5320272445679,2349580.0,0.006345833333333333,0.0
2017-10-19 00:00:00-04:00,527.296957920824,555.4892018260964,522.5397917445902,550.8620640436808,2549784.5,0.0,0.0
2017-10-20 00:00:00-04:00,554.7784240439751,579.0861472812356,554.5751714096042,567.0195271174113,2431824.6666666665,0.0,0.0
2017-10-23 00:00:00-04:00,571.5163298523411,572.6312696783831,556.4850779759646,561.4755605061849,2321501.3333333335,0.0,0.0
2017-10-24 00:00:00-04:00,564.6537578104893,570.3339157145625,560.8199553686562,564.5469147364298,2981471.0,0.0,0.0
2017-10-25 00:00:00-04:00,567.9143734544144,568.7545541409079,554.4855497619382,556.7357765833536,3105857.8333333335,0.0,0.0
2017-10-26 00:00:00-04:00,557.1202388665655,566.0789748730804,553.563908794645,564.3990132013956,2166868.6666666665,0.0,0.0
2017-10-27 00:00:00-04:00,565.6034803678957,571.6356095605732,561.9933596367372,570.6491260528564,1970466.6666666667,0.0,0.0
2017-10-30 00:00:00-04:00,570.6562117766522,578.5372701281125,565.199396697952,570.2575117746989,5116766.333333333,0.0,0.0
2017-10-31 00:00:00-04:00,570.3151595411102,583.9787891524611,569.6891108356717,577.3491236368815,3782219.8333333335,0.0,0.0
2017-11-01 00:00:00-04:00,580.6366512521234,580.9489095754705,570.4063721873719,574.5717751185099,3394554.0,0.004166666666666667,0.0
2017-11-02 00:00:00-04:00,573.4603194402863,578.0181958546517,556.432039642807,563.2916889190674,5799617.5,0.0,0.0
2017-11-03 00:00:00-04:00,563.3190097150649,568.2702474749271,558.0761172014209,565.0719515482584,3195650.0,0.0,0.0
2017-11-06 00:00:00-05:00,567.6145783849187,576.959537482455,562.7034188420721,574.4928194681803,2528200.8333333335,0.0,0.0
2017-11-07 00:00:00-05:00,573.9541825592793,576.6755389720039,568.994546401742,571.4566971460978,2686266.6666666665,0.0,0.0
2017-11-08 00:00:00-05:00,572.0172106698524,581.0630445170963,568.7601406730049,580.5412502288818,3257864.5,0.0,0.0
2017-11-09 00:00:00-05:00,577.2217759171587,592.3269461297465,569.739212603674,581.5976101557413,4782076.0,0.0,0.16949999999999998
2017-11-10 00:00:00-05:00,581.4823291392345,583.3238173081364,571.1387744741253,579.8090279897054,3806850.8333333335,0.0,0.0
2017-11-13 00:00:00-05:00,577.8071901373265,587.7682435679462,576.3344596574924,581.7636632919312,3092502.6666666665,0.0,0.0
2017-11-14 00:00:00-05:00,577.3912679619343,587.7283884279199,577.3035295110499,586.3891334533691,2618945.0,0.0,0.0
2017-11-15 00:00:00-05:00,584.6462614908197,586.9409117692155,580.1789602541982,581.958578745524,2397129.8333333335,0.0,0.0
2017-11-16 00:00:00-05:00,583.0119016320865,583.235983256649,575.6760126999478,578.0125773747762,3070152.0,0.0,0.0
2017-11-17 00:00:00-05:00,577.9089537673453,583.7562153908458,573.4548299461295,575.4164435068766,2806713.5,0.0,0.0
2017-11-20 00:00:00-05:00,578.49882722373,587.3212629224698,577.4284975093311,585.263531366984,2956342.8333333335,0.0,0.0
2017-11-21 00:00:00-05:00,587.5440142290582,602.4314828218818,587.444226508557,595.8345486323038,2998492.1666666665,0.0,0.0
2017-11-22 00:00:00-05:00,595.8307483323134,603.5060609654915,591.2317603129646,602.5985339482626,2126998.3333333335,0.0,0.0
2017-11-24 00:00:00-05:00,605.6535169418916,605.9734157233,598.6723220535549,600.2097803751627,932632.6666666666,0.0,0.0
2017-11-27 00:00:00-05:00,601.1282990411469,611.3217550204881,599.2950429834799,600.4010334014893,2627569.0,0.0,0.0
2017-11-28 00:00:00-05:00,601.4954641276169,606.2765170098171,597.2612568278603,599.8855530420939,3239246.1666666665,0.0,0.0
2017-11-29 00:00:00-05:00,600.3857594982063,612.4405545329508,599.041154141721,612.2231973012289,3349071.6666666665,0.0,0.0
2017-11-30 00:00:00-05:00,612.3595414274768,619.5616420410126,609.952811811181,613.6901706059774,3980748.5,0.020833333333333332,0.0
2017-12-01 00:00:00-05:00,614.4656960070455,619.651477955847,604.5840565413135,614.188450495402,3603939.0,0.0,0.0
2017-12-04 00:00:00-05:00,617.8971836457193,619.7576017777752,605.7245055667439,610.5199213027954,3797189.6666666665,0.0,0.0
2017-12-05 00:00:00-05:00,604.5541551608835,608.0322905383142,594.0055080806609,600.2517598470052,4512868.5,0.0,0.0
2017-12-06 00:00:00-05:00,597.3885508309443,603.3154096428192,594.0137643580134,595.4579378763834,3305838.6666666665,0.0,0.0
2017-12-07 00:00:00-05:00,593.7836005708222,598.464223723273,582.3715912633123,598.1934010187784,2917043.5,0.0,0.0
2017-12-08 00:00:00-05:00,597.6501107695348,601.3724537725517,592.2948361404082,599.4405558904012,2297492.1666666665,0.0,0.0
2017-12-11 00:00:00-05:00,598.3451169421336,604.7413188536382,597.8549221338683,604.3303270339966,2498426.8333333335,0.015,0.0
2017-12-12 00:00:00-05:00,602.8210425513461,605.642532729541,590.7951925438607,595.0492521921793,2388773.5,0.0,0.0
2017-12-13 00:00:00-05:00,597.254776904511,599.5570944054413,593.3716651433643,595.0554904937744,2564977.5,0.0,0.0
2017-12-14 00:00:00-05:00,596.7757246439347,601.6336320065811,590.7815565075949,601.0407295227051,3001120.0,0.0,0.0
2017-12-15 00:00:00-05:00,599.0765415119854,607.0276216391654,596.0964008525425,600.160795211792,4519361.666666667,0.0,0.0
2017-12-18 00:00:00-05:00,603.3701978166786,607.9982867768027,600.1081240488357,600.9715979894003,2320798.8333333335,0.0,0.0
2017-12-19 00:00:00-05:00,601.6932352235636,603.3555030430633,597.3713737667449,598.3245159784952,2220373.6666666665,0.0,0.0
2017-12-20 00:00:00-05:00,600.3269587068737,606.6785987729054,597.0013834528283,603.8678143819174,2044751.1666666667,0.0,0.0
2017-12-21 00:00:00-05:00,603.5371563456308,618.5594077794066,603.4254200887697,616.9252494176229,1765594.3333333333,0.0,0.0
2017-12-22 00:00:00-05:00,618.2044209576429,622.9628964391969,611.5275864435938,614.1390164693197,2386572.1666666665,0.0,0.0
2017-12-26 00:00:00-05:00,614.1694438052313,617.5692615859656,611.4446664209432,612.745667775472,1371452.3333333333,0.0,0.0
2017-12-27 00:00:00-05:00,612.4191886463725,616.632101680462,610.2355816530938,611.3347860972086,2078804.6666666667,0.0,0.0
2017-12-28 00:00:00-05:00,612.0148181751192,622.2794316586558,611.858343413957,622.1566804250082,1523238.8333333333,0.0,0.0
2017-12-29 00:00:00-05:00,619.7651398089503,624.3218249193957,617.0266441483578,618.9224723180135,1598666.6666666667,0.0,0.0
2018-01-02 00:00:00-05:00,602.6869977716541,623.9069111242131,601.3456428900311,622.8226051330566,2387047.0,0.0,0.0
2018-01-03 00:00:00-05:00,625.0279791490807,635.8838952911764,621.9507125277938,629.6564343770345,3204631.5,0.0,0.0
2018-01-04 00:00:00-05:00,627.6585994746383,629.9080561147894,618.3656988174047,622.2556610107422,2909876.3333333335,0.0,0.0
2018-01-05 00:00:00-05:00,625.514917902634,648.8594014730144,618.7588756838054,630.4717276891073,2716892.6666666665,0.0,0.0
2018-01-08 00:00:00-05:00,631.9439952413712,642.6298785103605,629.0772582956357,640.2652896245321,2503813.0,0.0,0.0
2018-01-09 00:00:00-05:00,641.4317336999405,644.8246672498568,637.269722834799,640.3279603322347,2899095.3333333335,0.0,0.0
2018-01-10 00:00:00-05:00,637.0951410377844,637.7097040108694,618.0813354683403,621.7279450098673,4512142.0,0.0,0.0
2018-01-11 00:00:00-05:00,623.8361613398905,632.607949842795,622.8648082931842,628.8873796463013,5080602.5,0.013333333333333334,0.0
2018-01-12 00:00:00-05:00,628.2709067775442,632.6918838663365,623.7571387969273,629.7646074295044,2398739.3333333335,0.0,0.0
2018-01-16 00:00:00-05:00,633.3000296801004,644.4205317943375,625.9574114991436,626.1899967193604,2304262.8333333335,0.0,0.0
2018-01-17 00:00:00-05:00,628.6763762344214,647.5791560411423,627.8130634121164,644.646138827006,2309074.5,0.0,0.0
2018-01-18 00:00:00-05:00,647.6349695620672,653.083711125578,638.0118704820067,638.1249882380167,2597137.5,0.0,0.0
2018-01-19 00:00:00-05:00,641.3350671144514,653.5314148685414,639.1180828342899,653.4698820114136,2331961.1666666665,0.0,0.0
2018-01-22 00:00:00-05:00,653.3490664346285,653.8876465211862,638.2554269764761,646.2807766596476,2727930.5,0.0,0.0
2018-01-23 00:00:00-05:00,649.142758360573,652.665377435276,641.1909650370354,643.6449429194132,2172784.0,0.0,0.0
2018-01-24 00:00:00-05:00,644.9624955715356,651.0025448493952,631.9018005961177,634.482676823934,2420913.3333333335,0.0,0.0
2018-01-25 00:00:00-05:00,606.1911330619959,623.3377030412033,580.9708019386476,593.9130373001099,3837160.3333333335,0.006453666666666667,0.0
2018-01-26 00:00:00-05:00,598.2916744721529,598.5538678360219,575.6096784934888,582.8715178171793,3763662.0,0.0,0.0
2018-01-29 00:00:00-05:00,577.3532716930773,579.2899756699279,563.4620934213048,563.781013170878,5295660.833333333,0.0,0.0
2018-01-30 00:00:00-05:00,556.9687822767745,575.2814846050882,542.7778728520346,568.2488711675009,5539221.833333333,0.0,0.0
2018-01-31 00:00:00-05:00,578.9378199855539,582.5708000033583,560.6914280247759,563.0382903416952,5089427.5,0.0,0.0
2018-02-01 00:00:00-05:00,551.3653326740946,573.8589546598233,551.1229830192234,557.339275042216,4241614.833333333,0.0,0.0
2018-02-02 00:00:00-05:00,552.3088719363747,556.4614019409915,542.5503851130629,544.3760271072388,4412420.666666667,0.0,0.0
2018-02-05 00:00:00-05:00,537.5495745308887,543.91366418562,512.1773095436016,517.5226033528646,4955204.5,0.0,0.0
2018-02-06 00:00:00-05:00,505.7081041727956,544.4386733479706,504.5358409664021,538.4058605829874,5088512.833333333,0.0,0.0
